Doc_ID,City,Country,Num_Reviews,CLEANLINESS,ROOM,SERVICE,LOCATION,VALUE,OVERALL_RATING
usa_san francisco_best_western_civic_center_motor_inn,san francisco,USA,44,3.636,3.205,3.432,3.182,3.523,3.395
usa_san francisco_days_inn_lombard_street,san francisco,USA,22,2.864,2.545,2.591,3.545,2.636,2.836
usa_san francisco_union_square_plaza_hotel,san francisco,USA,50,2.62,2.68,2.94,4.26,3.26,3.152
usa_san francisco_synergy_avalon_mission_bay,san francisco,USA,1,5.0,5.0,4.0,5.0,5.0,4.8
usa_san francisco_crescent_san_francisco,san francisco,USA,3,5.0,4.333,4.667,5.0,4.667,4.733
usa_san francisco_all_star_hotel,san francisco,USA,1,5.0,5.0,4.0,3.0,5.0,4.4
usa_san francisco_oceanview_motel,san francisco,USA,10,3.3,3.1,2.9,4.0,3.5,3.36
usa_san francisco_hotel_north_beach,san francisco,USA,12,3.833,3.5,2.917,3.917,3.833,3.6
usa_san francisco_university_club,san francisco,USA,1,5.0,3.0,5.0,5.0,5.0,4.6
usa_san francisco_edwardian_san_francisco_hotel,san francisco,USA,57,3.386,2.947,3.509,3.702,3.526,3.414
usa_san francisco_motel_6_san_francisco_downtown,san francisco,USA,10,3.0,2.8,3.3,2.0,2.4,2.7
usa_san francisco_alexander_inn,san francisco,USA,3,2.333,1.667,2.0,3.333,1.667,2.2
usa_san francisco_star_motel,san francisco,USA,4,4.0,3.5,4.0,4.25,3.75,3.9
usa_san francisco_spaulding_hotel,san francisco,USA,29,2.621,2.517,2.552,3.931,2.724,2.869
usa_san francisco_vantaggio_suites_jefferson_square,san francisco,USA,2,4.5,4.0,4.0,4.5,4.5,4.3
usa_san francisco_great_highway_motor_inn,san francisco,USA,8,3.5,3.625,3.25,4.0,3.5,3.575
usa_san francisco_presidio_inn_suites,san francisco,USA,17,2.412,2.353,2.529,3.588,2.412,2.659
usa_san francisco_san_francisco_days_inn_downtown_civic_center_area,san francisco,USA,8,3.375,3.375,3.0,3.375,3.375,3.3
usa_san francisco_country_hearth_inn_san_francisco,san francisco,USA,4,3.0,2.0,2.25,2.75,2.0,2.4
usa_san francisco_renoir_hotel,san francisco,USA,81,2.79,2.333,3.111,2.383,2.568,2.637
usa_san francisco_taylor_hotel,san francisco,USA,10,2.4,2.3,2.2,3.4,2.7,2.6
usa_san francisco_olympic_hotel,san francisco,USA,2,2.5,2.5,3.0,3.5,3.0,2.9
usa_san francisco_americas_best_value_inn_suites_soma,san francisco,USA,12,2.75,2.833,2.667,3.083,3.167,2.9
usa_san francisco_alpha_inn_and_suites_san_francisco,san francisco,USA,14,2.357,2.571,2.786,3.429,2.5,2.729
usa_san francisco_sonoma_inn,san francisco,USA,2,2.5,2.5,3.5,3.5,3.0,3.0
usa_san francisco_economy_inn_presidio,san francisco,USA,3,2.667,3.0,2.0,2.0,2.0,2.333
usa_san francisco_twin_peaks_hotel,san francisco,USA,3,3.667,3.0,4.333,4.667,4.667,4.067
usa_san francisco_america_s_best_inn_san_francisco,san francisco,USA,14,2.5,2.357,2.571,4.143,3.357,2.986
usa_san francisco_ram_s_hotel,san francisco,USA,2,1.0,1.0,1.0,1.0,1.0,1.0
usa_san francisco_days_inn_san_francisco_at_the_beach,san francisco,USA,7,2.857,3.0,2.286,3.429,2.571,2.829
usa_san francisco_ansonia_abby_hotel,san francisco,USA,1,1.0,1.0,1.0,1.0,1.0,1.0
usa_san francisco_surf_motel,san francisco,USA,5,2.6,2.2,2.4,3.6,2.8,2.72
usa_san francisco_encore_express_hotel,san francisco,USA,18,2.722,2.556,2.333,2.889,2.944,2.689
usa_san francisco_roberts_at_the_beach_motel,san francisco,USA,6,2.333,2.0,2.167,4.0,2.333,2.567
usa_san francisco_super_8_san_francisco_fisherman_s_wharf,san francisco,USA,16,3.062,2.5,1.75,2.875,2.188,2.475
usa_san francisco_mission_inn,san francisco,USA,12,2.0,2.083,2.333,2.417,2.167,2.2
usa_san francisco_harcourt_hotel,san francisco,USA,2,2.5,2.0,3.0,3.0,3.0,2.7
usa_san francisco_rodeway_inn_civic_center,san francisco,USA,18,2.389,2.222,2.0,2.5,2.111,2.244
usa_san francisco_ramada_limited_san_francisco,san francisco,USA,16,2.375,2.188,2.188,3.188,2.0,2.388
usa_san francisco_the_embassy_hotel,san francisco,USA,15,2.333,2.067,2.467,1.867,2.133,2.173
usa_san francisco_abigail_hotel,san francisco,USA,20,2.3,2.05,2.6,3.05,2.7,2.54
usa_san francisco_bayside_inn_at_the_wharf_pacific_hotels,san francisco,USA,13,2.615,2.462,2.615,4.538,3.0,3.046
usa_san francisco_aida_hotel,san francisco,USA,17,2.118,1.824,2.353,2.412,1.941,2.129
usa_san francisco_carl_hotel,san francisco,USA,4,3.5,2.75,3.25,4.0,3.5,3.4
usa_san francisco_americas_best_value_inn_suites_union_square,san francisco,USA,3,2.667,2.667,3.0,2.667,2.667,2.733
usa_san francisco_mithila,san francisco,USA,33,2.091,1.818,2.091,3.182,2.212,2.279
usa_san francisco_pontiac_hotel,san francisco,USA,5,2.2,2.4,2.4,2.2,2.6,2.36
usa_san francisco_travelodge_central_san_francisco_hotel,san francisco,USA,62,2.516,2.145,2.306,3.177,2.452,2.519
usa_san francisco_oasis_inn,san francisco,USA,9,2.444,2.333,2.333,2.667,2.667,2.489
usa_san francisco_knights_inn_downtown_san_francisco,san francisco,USA,28,1.821,1.607,1.643,2.214,2.0,1.857
usa_san francisco_aldrich_hotel,san francisco,USA,3,1.0,1.0,1.667,1.333,1.0,1.2
usa_san francisco_heritage_marina_hotel,san francisco,USA,123,1.374,1.325,1.78,3.26,1.659,1.88
usa_san francisco_verona,san francisco,USA,14,1.643,1.5,2.143,1.857,1.929,1.814
usa_san francisco_beach_motel,san francisco,USA,5,1.8,1.6,1.4,2.0,1.4,1.64
usa_san francisco_civic_center_inn,san francisco,USA,6,1.0,1.0,2.0,2.167,1.0,1.433
china_shanghai_st_regis_shanghai,shanghai,China,40,4.875,4.875,4.7,3.75,4.5,4.54
china_shanghai_pudong_shangri_la_shanghai,shanghai,China,98,4.745,4.531,4.449,4.48,4.071,4.455
china_shanghai_jw_marriott_hotel_shanghai_at_tomorrow_square,shanghai,China,68,4.735,4.559,4.338,4.647,4.118,4.479
china_shanghai_the_eton_hotel,shanghai,China,70,4.757,4.629,4.271,3.3,4.486,4.289
china_shanghai_jia_shanghai,shanghai,China,26,4.769,4.923,4.192,4.731,4.269,4.577
china_shanghai_the_puli_hotel_and_spa,shanghai,China,11,4.727,4.636,4.364,4.091,4.455,4.455
china_shanghai_le_royal_meridien_shanghai,shanghai,China,188,4.596,4.447,4.122,4.793,4.027,4.397
china_shanghai_grand_hyatt_shanghai,shanghai,China,105,4.6,4.505,4.276,4.295,3.819,4.299
china_shanghai_radisson_hotel_shanghai_new_world,shanghai,China,104,4.385,4.269,4.154,4.712,4.01,4.306
china_shanghai_hyatt_on_the_bund,shanghai,China,47,4.787,4.511,4.511,3.574,4.0,4.277
china_shanghai_urbn_hotel,shanghai,China,48,4.604,4.542,4.458,4.25,4.229,4.417
china_shanghai_howard_johnson_huaihai_hotel,shanghai,China,14,4.857,4.571,4.571,4.643,4.5,4.629
china_shanghai_renaissance_shanghai_yuyuan_hotel,shanghai,China,49,4.755,4.592,4.347,3.673,4.143,4.302
china_shanghai_the_westin_bund_center,shanghai,China,89,4.629,4.461,4.27,4.292,3.865,4.303
china_shanghai_the_longemont_shanghai,shanghai,China,44,4.318,4.295,4.091,3.341,4.295,4.068
china_shanghai_park_hyatt_shanghai,shanghai,China,18,4.833,4.778,4.5,4.056,4.056,4.444
china_shanghai_intercontinental_shanghai_pudong,shanghai,China,43,4.372,4.233,4.07,3.744,3.86,4.056
china_shanghai_88_xintiandi_executive_residence,shanghai,China,15,4.933,4.933,4.667,4.933,4.267,4.747
china_shanghai_holiday_inn_express_wujiaochang,shanghai,China,6,4.667,4.5,4.0,3.5,5.0,4.333
china_shanghai_portman_ritz_carlton_shanghai,shanghai,China,74,4.554,4.27,4.095,4.243,3.878,4.208
china_shanghai_okura_garden_hotel_shanghai,shanghai,China,36,4.472,3.917,4.194,4.361,3.528,4.094
china_shanghai_holiday_inn_vista_shanghai,shanghai,China,32,4.312,4.312,3.938,3.281,4.062,3.981
china_shanghai_new_harbour_serviced_apartments,shanghai,China,82,4.085,3.902,3.585,4.354,4.366,4.059
china_shanghai_pudi_boutique_hotel,shanghai,China,26,4.615,4.577,4.346,4.423,4.192,4.431
china_shanghai_four_seasons_hotel_shanghai,shanghai,China,43,4.814,4.163,4.372,4.093,3.884,4.265
china_shanghai_sheraton_shanghai_hotel_residences_pudong,shanghai,China,28,4.679,4.464,4.0,3.179,3.821,4.029
china_shanghai_gallery_suites,shanghai,China,7,4.714,4.429,4.429,4.571,4.571,4.543
china_shanghai_millennium_hongqiao_hotel_shanghai,shanghai,China,20,4.7,4.5,4.25,3.15,4.25,4.17
china_shanghai_san_want_hotel,shanghai,China,6,3.5,3.667,3.833,2.0,3.833,3.367
china_shanghai_pullman_shanghai_skyway_hotel,shanghai,China,24,4.667,4.333,4.167,4.167,4.083,4.283
china_shanghai_peninsula_shanghai,shanghai,China,5,4.6,4.4,2.8,3.8,3.0,3.72
china_shanghai_hilton_shanghai,shanghai,China,86,4.326,3.814,4.163,3.953,3.721,3.995
china_shanghai_sofitel_shanghai_hyland,shanghai,China,95,4.305,4.0,4.095,4.705,3.853,4.192
china_shanghai_asset_hotel_shanghai,shanghai,China,49,4.061,3.939,4.224,3.449,4.51,4.037
china_shanghai_central_hotel_shanghai,shanghai,China,45,4.4,4.089,3.911,4.822,4.044,4.253
china_shanghai_howard_johnson_plaza_hotel_shanghai,shanghai,China,23,4.391,4.13,4.043,4.652,4.043,4.252
china_shanghai_howard_johnson_business_club_hotel_shanghai,shanghai,China,8,4.5,4.125,3.625,3.75,4.125,4.025
china_shanghai_marriott_executive_apartments_pudong_shanghai,shanghai,China,4,5.0,5.0,4.75,4.75,4.25,4.75
china_shanghai_renaissance_shanghai_pudong,shanghai,China,24,4.708,4.5,4.292,3.292,4.083,4.175
china_shanghai_citadines_apart_hotel_jinqiao,shanghai,China,22,4.0,3.909,3.5,4.318,4.182,3.982
china_shanghai_hotel_carolina,shanghai,China,4,4.75,4.5,4.75,3.75,4.75,4.5
china_shanghai_shanghai_jc_mandarin,shanghai,China,43,3.651,3.628,3.651,4.302,3.744,3.795
china_shanghai_jin_jiang_hotel,shanghai,China,37,3.784,3.757,3.297,4.162,3.568,3.714
china_shanghai_radisson_plaza_xing_guo,shanghai,China,17,4.529,4.118,4.059,3.706,4.059,4.094
china_shanghai_salvo_hotel_zhongfu_shifuhui,shanghai,China,33,4.03,3.818,3.636,4.303,3.636,3.885
china_shanghai_city_hotel_shanghai,shanghai,China,14,4.0,3.643,3.786,4.5,3.786,3.943
china_shanghai_oriental_riverside_hotel,shanghai,China,19,4.053,3.789,3.263,4.263,3.579,3.789
china_shanghai_shanghai_ever_sunshine_hotel,shanghai,China,5,4.6,4.4,3.8,3.4,4.4,4.12
china_shanghai_courtyard_shanghai_xujiahui,shanghai,China,9,4.889,4.0,4.333,4.0,4.111,4.267
china_shanghai_hotel_equatorial_shanghai,shanghai,China,21,4.19,3.952,3.714,3.81,3.762,3.886
china_shanghai_regal_shanghai_east_asia_hotel,shanghai,China,17,4.471,4.059,4.235,3.471,4.471,4.141
china_shanghai_ruijin_hotel,shanghai,China,21,3.762,4.095,3.667,4.571,3.857,3.99
china_shanghai_ketangjian_boutique_hotel_yongjia_road,shanghai,China,2,5.0,5.0,5.0,4.5,4.0,4.7
china_shanghai_four_points_by_sheraton_shanghai_daning,shanghai,China,26,4.423,4.385,4.038,3.462,3.846,4.031
china_shanghai_donghu_guest_house,shanghai,China,19,3.789,3.789,3.789,4.421,4.053,3.968
china_shanghai_hotel_yun_s_paradise,shanghai,China,10,4.2,4.1,3.7,4.0,4.3,4.06
china_shanghai_ramada_plaza_pudong,shanghai,China,13,4.308,4.154,4.0,3.538,4.0,4.0
china_shanghai_shanghai_julu_garden_villa,shanghai,China,2,5.0,4.5,4.5,4.0,4.0,4.4
china_shanghai_sheraton_shanghai_hongqiao_hotel,shanghai,China,26,4.154,3.692,3.731,3.231,3.5,3.662
china_shanghai_holiday_inn_pudong_hotel,shanghai,China,23,4.348,4.174,4.0,3.478,3.913,3.983
china_shanghai_novotel_atlantis_shanghai,shanghai,China,24,4.375,3.917,3.875,3.042,4.083,3.858
china_shanghai_sky_fortune_boutique_hotel,shanghai,China,3,3.333,3.333,3.333,3.0,3.0,3.2
china_shanghai_hong_qiao_state_guest_hotel,shanghai,China,6,4.667,4.167,4.167,3.667,4.5,4.233
china_shanghai_motel_168_shanghai_pudong_airport,shanghai,China,6,3.833,3.667,4.0,5.0,4.667,4.233
china_shanghai_holiday_inn_express_shanghai_jinqiao,shanghai,China,9,4.667,4.0,4.111,3.222,4.556,4.111
china_shanghai_crowne_plaza_century_park_shanghai,shanghai,China,12,4.667,4.083,4.333,3.583,4.167,4.167
china_shanghai_jin_jiang_tower_hotel,shanghai,China,27,3.63,3.63,3.296,4.0,3.481,3.607
china_shanghai_renaissance_shanghai_zhongshan_park_hotel,shanghai,China,14,4.714,4.357,3.786,3.929,3.929,4.143
china_shanghai_crowne_plaza_shanghai,shanghai,China,20,4.2,3.85,3.9,3.3,3.6,3.77
china_shanghai_radisson_hotel_pudong_century_park,shanghai,China,17,4.353,4.353,4.235,3.824,4.176,4.188
china_shanghai_courtyard_by_marriott_shanghai_pudong,shanghai,China,22,4.318,3.864,4.091,3.409,3.773,3.891
china_shanghai_purple_mountain_hotel,shanghai,China,10,4.4,4.2,3.9,4.1,3.9,4.1
china_shanghai_mayfair_hotel_shanghai,shanghai,China,33,4.273,3.909,3.818,3.879,3.788,3.933
china_shanghai_hua_ting_hotel_towers,shanghai,China,24,3.917,3.625,3.833,3.375,3.625,3.675
china_shanghai_grand_central_hotel_shanghai,shanghai,China,1,5.0,5.0,5.0,5.0,5.0,5.0
china_shanghai_ramada_pudong_airport_hotel,shanghai,China,16,3.625,3.438,3.125,4.062,3.0,3.45
china_shanghai_swissotel_grand_shanghai,shanghai,China,31,4.29,4.032,3.613,4.29,3.871,4.019
china_shanghai_renaissance_yangtze_hotel,shanghai,China,16,4.312,4.188,4.562,3.75,3.625,4.088
china_shanghai_jinjiang_inn_shanghai_fengxian_nanqiao,shanghai,China,1,5.0,4.0,5.0,5.0,5.0,4.8
china_shanghai_ruitai_jingan_hotel,shanghai,China,17,3.824,3.529,3.471,4.353,3.941,3.824
china_shanghai_jinjiang_inn_shanghai_the_bund,shanghai,China,2,5.0,4.5,3.0,5.0,5.0,4.5
china_shanghai_the_bund_hotel,shanghai,China,57,3.842,3.789,3.368,4.14,3.772,3.782
china_shanghai_royalton_hotel_shanghai,shanghai,China,8,4.375,4.375,4.25,2.875,4.5,4.075
china_shanghai_fraser_residence_shanghai,shanghai,China,6,4.0,3.833,4.333,4.667,3.833,4.133
china_shanghai_koala_garden_hostel,shanghai,China,1,3.0,3.0,4.0,4.0,4.0,3.6
china_shanghai_home_inn_shanghai_chang_ning,shanghai,China,2,3.0,3.5,3.0,4.5,4.5,3.7
china_shanghai_parkview_hotel,shanghai,China,5,4.4,4.6,4.2,3.6,4.0,4.16
china_shanghai_parkyard_hotel_shanghai,shanghai,China,6,4.333,4.5,4.167,3.5,4.333,4.167
china_shanghai_howard_johnson_all_suites_hotel,shanghai,China,12,4.25,4.25,3.75,3.167,3.917,3.867
china_shanghai_mansion_hotel,shanghai,China,27,4.407,4.481,3.704,4.407,4.037,4.207
china_shanghai_majesty_plaza_shanghai,shanghai,China,30,3.933,3.8,3.3,4.533,3.467,3.807
china_shanghai_holiday_inn_downtown_shanghai,shanghai,China,43,3.791,3.558,3.744,3.86,3.605,3.712
china_shanghai_jianguo_hotel,shanghai,China,16,4.062,3.688,4.062,4.0,3.875,3.938
china_shanghai_rainbow_hotel_shanghai,shanghai,China,11,3.182,3.364,3.182,3.273,3.091,3.218
china_shanghai_regal_international_east_asia_hotel,shanghai,China,15,4.4,3.733,4.0,3.6,3.733,3.893
china_shanghai_baron_business_hotel,shanghai,China,4,4.25,4.75,3.0,3.5,4.25,3.95
china_shanghai_broadway_mansions_hotel,shanghai,China,20,3.35,3.4,3.35,3.65,3.25,3.4
china_shanghai_rayfont_shanghai_celebrity_hotel_apartment,shanghai,China,20,3.9,3.55,3.2,3.1,3.9,3.53
china_shanghai_jing_an_hotel,shanghai,China,4,4.5,4.5,4.0,4.75,4.25,4.4
china_shanghai_the_bund_riverside_hotel,shanghai,China,58,3.741,3.552,3.448,3.914,3.707,3.672
china_shanghai_sofitel_shanghai_jin_jiang_oriental_pudong,shanghai,China,33,4.182,3.939,3.576,3.212,3.848,3.752
china_shanghai_crowne_plaza_shanghai_pudong,shanghai,China,11,4.545,4.364,4.455,2.182,4.091,3.927
china_shanghai_urban_holiday_hotel_shanghai_dajiangnan,shanghai,China,1,5.0,5.0,3.0,3.0,2.0,3.6
china_shanghai_home_inn_shanghai_zhenping,shanghai,China,1,4.0,3.0,4.0,3.0,5.0,3.8
china_shanghai_sun_island_golf_hotspring_resort,shanghai,China,4,4.5,3.75,4.5,3.0,4.25,4.0
china_shanghai_dong_jiao_state_guest_hotel,shanghai,China,2,4.5,4.5,4.5,3.5,3.0,4.0
china_shanghai_yan_an_hotel,shanghai,China,3,3.333,3.333,2.667,4.0,3.667,3.4
china_shanghai_ambassador_hotel,shanghai,China,2,4.5,4.0,4.0,3.0,4.5,4.0
china_shanghai_manhattan_business_hotel,shanghai,China,22,4.091,3.273,3.818,4.545,4.091,3.964
china_shanghai_hengsheng_peninsula_international_hotel,shanghai,China,33,3.303,3.242,2.788,2.848,3.091,3.055
china_shanghai_hotel_ibis_shanghai_lianyang,shanghai,China,9,3.778,3.444,3.444,3.556,4.111,3.667
china_shanghai_forte_hotel_shanghai,shanghai,China,2,4.5,4.0,4.5,4.5,4.0,4.3
china_shanghai_supreme_tower_hotel,shanghai,China,7,4.286,4.571,4.0,3.857,4.143,4.171
china_shanghai_villas_1931_hotel_shanghai,shanghai,China,5,4.2,3.8,3.8,4.4,4.2,4.08
china_shanghai_mason_hotel_shanghai,shanghai,China,7,4.286,3.857,4.0,4.857,4.286,4.257
china_shanghai_songjiang_new_century_grand_hotel,shanghai,China,1,5.0,5.0,5.0,5.0,5.0,5.0
china_shanghai_super_8_shanghai_fengye,shanghai,China,1,5.0,5.0,5.0,5.0,5.0,5.0
china_shanghai_grand_mercure_hongqiao_shanghai,shanghai,China,18,4.222,4.278,3.556,3.222,3.833,3.822
china_shanghai_lansheng_hotel_shanghai,shanghai,China,10,4.1,4.0,3.6,2.4,3.3,3.48
china_shanghai_bailemen_hotel,shanghai,China,11,3.636,3.455,3.545,4.364,3.727,3.745
china_shanghai_shanxi_business_hotel,shanghai,China,4,4.75,4.0,4.5,4.0,4.5,4.35
china_shanghai_ramada_zhabei,shanghai,China,6,4.0,3.833,3.833,2.833,4.0,3.7
china_shanghai_hengshan_picardie_hotel,shanghai,China,9,4.0,3.667,3.778,4.0,3.667,3.822
china_shanghai_home_inn_shanghai_xu_jia_hui,shanghai,China,3,4.333,4.0,4.333,4.333,4.667,4.333
china_shanghai_penta_hotel,shanghai,China,2,4.5,3.5,4.0,4.5,4.0,4.1
china_shanghai_nanjing_hotel,shanghai,China,31,3.129,3.161,3.0,4.581,3.613,3.497
china_shanghai_ramada_hotel_pudong_south,shanghai,China,1,5.0,5.0,5.0,5.0,4.0,4.8
china_shanghai_central_view_suites,shanghai,China,7,4.429,4.0,3.143,4.286,3.857,3.943
china_shanghai_ivy_hotel_shanghai,shanghai,China,2,4.5,4.5,4.5,4.0,4.5,4.4
china_shanghai_shanghai_international_airport_hotel,shanghai,China,6,3.667,3.0,3.667,3.167,3.667,3.433
china_shanghai_sofitel_huanghe_sheshan_resort_shanghai,shanghai,China,1,3.0,5.0,1.0,1.0,1.0,2.2
china_shanghai_motel_168_shanghai_pudong_avenue,shanghai,China,2,3.5,3.0,3.0,3.5,3.5,3.3
china_shanghai_grand_mercure_baolong_shanghai,shanghai,China,8,3.25,2.75,3.25,2.375,3.125,2.95
china_shanghai_new_westlake_hotel,shanghai,China,5,4.8,4.0,4.4,5.0,4.0,4.44
china_shanghai_rendezvous_merry_hotel_shanghai,shanghai,China,9,3.444,3.0,3.333,2.778,3.222,3.156
china_shanghai_yafan_longmen_hotel,shanghai,China,9,3.889,3.778,3.222,2.889,3.667,3.489
china_shanghai_wu_gong_hotel,shanghai,China,3,3.333,3.0,3.333,5.0,4.333,3.8
china_shanghai_hanting_express_fudan_university,shanghai,China,1,4.0,4.0,4.0,3.0,5.0,4.0
china_shanghai_best_western_pudong_sunshine_hotel,shanghai,China,1,3.0,3.0,2.0,1.0,2.0,2.2
china_shanghai_park_hotel_shanghai,shanghai,China,21,3.048,2.952,2.857,4.476,3.429,3.352
china_shanghai_ramada_plaza_hotel_sino_bay,shanghai,China,1,5.0,5.0,5.0,2.0,4.0,4.2
china_shanghai_fraser_suites_top_glory_shanghai,shanghai,China,1,5.0,5.0,5.0,4.0,5.0,4.8
china_shanghai_pacific_hotel,shanghai,China,16,2.75,2.75,2.875,4.312,3.0,3.138
china_shanghai_rayfont_shanghai_xuhui_hotel,shanghai,China,4,4.25,4.0,4.0,2.75,4.0,3.8
china_shanghai_howard_johnson_caida_plaza_shanghai,shanghai,China,6,4.0,4.167,3.667,2.667,3.667,3.633
china_shanghai_phoenix_hotel,shanghai,China,1,5.0,4.0,5.0,5.0,5.0,4.8
china_shanghai_shanghai_hotel,shanghai,China,19,3.316,3.263,3.158,3.211,3.421,3.274
china_shanghai_crowne_plaza_shanghai_fudan,shanghai,China,37,4.838,4.703,4.541,2.919,4.459,4.292
china_shanghai_zhao_an_hotel,shanghai,China,21,3.333,3.286,3.095,4.095,3.762,3.514
china_shanghai_golden_jade_sunshine_hotel,shanghai,China,4,3.75,4.0,4.25,3.0,3.75,3.75
china_shanghai_holiday_inn_express_putuo_shanghai,shanghai,China,11,4.0,3.545,3.182,2.091,4.0,3.364
china_shanghai_pearl_hotel,shanghai,China,3,4.0,4.333,4.0,3.667,4.333,4.067
china_shanghai_bao_steel_plaza_hotel,shanghai,China,1,5.0,5.0,5.0,5.0,5.0,5.0
china_shanghai_jinjiang_inn_shanghai_zhongshan_park,shanghai,China,1,3.0,4.0,3.0,3.0,3.0,3.2
china_shanghai_peace_hotel,shanghai,China,16,2.562,2.5,2.75,4.625,2.875,3.062
china_shanghai_jinjiang_inn_shanghai_zhangjiang,shanghai,China,1,3.0,3.0,3.0,4.0,4.0,3.4
china_shanghai_an_ting_villa_hotel_shanghai,shanghai,China,1,5.0,4.0,4.0,5.0,5.0,4.6
china_shanghai_shanghai_qing_pu_hotel,shanghai,China,1,5.0,5.0,5.0,5.0,5.0,5.0
china_shanghai_plaza_royale_oriental_shanghai,shanghai,China,2,5.0,5.0,3.5,2.0,4.0,3.9
china_shanghai_jinjiang_inn_shanghai_pudong_airport,shanghai,China,1,3.0,3.0,3.0,3.0,4.0,3.2
china_shanghai_new_asia_hotel,shanghai,China,28,3.179,3.071,2.607,3.5,3.143,3.1
